1,"[बर]
एकः शास्ता न दवितीयॊ ऽसति शास्ता; यथा नियुक्तॊ ऽसमि तथा चरामि
हृद्य एष तिष्ठन पुरुषः शास्ति शास्ता; तेनैव युक्तः परवणाद इवॊदकम"
2,"एकॊ गुरुर नास्ति ततॊ दवितीयॊ; यॊ हृच्छयस तम अहम अनुब्रवीमि
तेनानुशिष्टा गुरुणा सदैव; पराभूता दानवाः सर्व एव"
3,"एकॊ बन्धुर नास्ति ततॊ दवितीयॊ; यॊ हृच्छयस तम अहम अनुब्रवीमि
तेनानुशिष्टा बान्धवा बन्धुमन्तः; सप्तर्षयः सप्त दिवि परभान्ति"
4,"एकः शरॊता नास्ति ततॊ दवितीयॊ; यॊ हृच्छयस तम अहम अनुब्रवीमि
तस्मिन गुरौ गुरु वासं निरुष्य; शक्रॊ गतः सर्वलॊकामरत्वम"
5,"एकॊ दवेष्टा नास्ति ततॊ दवितीयॊ; यॊ हृच्छयस तम अहम अनुब्रवीमि
तेनानुशिष्टा गुरुणा सदैव; लॊकद्विष्टाः पन्नगाः सर्व एव"
6,"अत्राप्य उदाहरन्तीमम इतिहासं पुरातनम
परजापतौ पन्नगानां देवर्षीणां च संविदम"
7,"देवर्षयश च नागाश च असुराश च परजापतिम
पर्यपृच्छन्न उपासीनाः शरेयॊ नः परॊच्यताम इति"
8,"तेषां परॊवाच भगवाञ शरेयः समनुपृच्छताम
ओम इत्य एकाक्षरं बरह्म ते शरुत्वा पराद्रवन दिशः"
9,"तेषां पराद्रवमाणानाम उपदेशार्थम आत्मनः
सर्पाणां दशने भावः परवृत्तः पूर्वम एव तु"
10,"असुराणां परवृत्तस तु दम्भभावः सवभावजः
दानं देवा वयवसिता दमम एव महर्षयः"
11,"एकं शास्तारम आसाद्य शब्देनैकेन संस्कृताः
नाना वयवसिताः सर्वे सर्पदेवर्षिदानवाः"
12,"शृणॊत्य अयं परॊच्यमानं गृह्णाति च यथातथम
पृच्छतस तावतॊ भूयॊ गुरुर अन्यॊ ऽनुमन्यते"
13,"तस्य चानुमते कर्म ततः पश्चात परवर्तते
गुरुर बॊद्धा च शत्रुश च दवेष्टा च हृदि संश्रितः"
14,"पापेन विचरँल लॊके पापचारी भवत्य अयम
शुभेन विचरँल लॊके शुभचारी भवत्य उत"
15,"कामचारी तु कामेन य इन्द्रियसुखे रतः
वरतवारी सदैवैष य इन्द्रियजये रतः"
16,"अपेतव्रतकर्मा तु केवलं बरह्मणि शरितः
बरह्मभूतश चरँल लॊके बरह्म चारी भवत्य अयम"
17,"बरह्मैव समिधस तस्य बरह्माग्निर बरह्म संस्तरः
आपॊ बरह्म गुरुर बरह्म स बरह्मणि समाहितः"
18,"एतद एतादृशं सूक्ष्मं बरह्मचर्यं विदुर बुधाः
विदित्वा चान्वपद्यन्त कषेत्रज्ञेनानुदर्शिनः"
