1,"[उ]
बरूहि केशव तत्त्वेन तवम अध्यात्मम अनिन्दितम
शरुत्वा शरेयॊ ऽधिधास्यामि शापं वा ते जनार्दन"
2,"[वा]
तमॊ रजश च सत्त्वं च विद्धि भावान मदाश्रयान
तथा रुद्रान वसूंश चापि विद्धि मत परभवान दविज"
3,"मयि सर्वाणि भूतानि सर्वभूतेषु चाप्य अहम
सथित इत्य अभिजानीहि मा ते ऽभूद अत्र संशयः"
4,"तथा दैत्य गणान सर्वान यक्षराक्षस पन्नगान
गन्धर्वाप्सरसश चैव विद्धि मत परभवान दविज"
5,"सद असच चैव यत पराहुर अव्यक्तं वयक्तम एव च
अक्षरं च कषरं चैव सर्वम एतन मद आत्मकम"
6,"ये चाश्रमेषु वै धर्माश चतुर्षु विहिता मुने
दैवानि चैव कर्माणि विद्धि सर्वं मद आत्मकम"
7,"असच च सद असच चैव यद विश्वं सद असतः परम
ततः परं नास्ति चैव देवदेवात सनातनात"
8,"ओंकार पभवान वेदान विद्धि मां तवं भृगूद्वह
यूपं सॊमं तथैवेह तरिदशाप्यायनं मखे"
9,"हॊतारम अपि हव्यं च विद्धि मां भृगुनन्दन
अध्वर्युः कल्पकश चापि हविः परमसंस्कृतम"
10,"उद्गाता चापि मां सतौति गीतघॊषैर महाध्वरे
परायश्चित्तेषु मां बरह्मञ शान्ति मङ्गलवाचकाः
सतुवन्ति विश्वकर्माणं सततं दविजसत्तमाः"
11,"विद्धि मह्यं सुतं धर्मम अग्रजं दविजसत्तम
मानसं दयितं विप्र सर्वभूतदयात्मकम"
12,"तत्राहं वर्तमानैश च निवृत्तैर्श चैव मानवैः
बह्वीः संसरमाणॊ वै यॊनीर हि दविजसत्तम"
13,"धर्मसंरक्षणार्थाय धर्मसंस्थापनाय च
तैस तैर वेषैश च रूपैश च तरिषु लॊकेषु भार्गव"
14,"अहं विष्णुर अहं बरह्मा शक्रॊ ऽथ परभवाप्ययः
भूतग्रामस्य सर्वस्य सरष्टा संहार एव च"
15,"अधर्मे वर्तमानानां सर्वेषाम अहम अप्य उत
धर्मस्य सेतुं बध्नामि चलिते चलिते युगे
तास ता यॊनीः परविश्याहं परजानां हितकाम्यया"
16,"यदा तव अहं देव यॊनौ वर्तामि भृगुनन्दन
तदाहं देववत सर्वम आचरामि न संशयः"
17,"यदा गन्धर्वयॊनौ तु वर्तामि भृगुनन्दन
तदा गन्धर्ववच चेष्टाः सर्वाश चेष्टामि भार्गव"
18,"नागयॊनौ यदा चैव तदा वर्तामि नागवत
यक्षराक्षस यॊनीश च यथावद विचराम्य अहम"
19,"मानुष्ये वर्तमाने तु कृपणं याचिता मया
न च ते जातसंमॊहा वचॊ गृह्णन्ति मे हितम"
20,"भयं च महद उद्दिश्य तरासिताः कुरवॊ मया
करुद्धेव भूत्वा च पुनर यथावद अनुदर्शिताः"
21,"ते ऽधर्मेणेह संयुक्ताः परीताः कालधर्मणा
धर्मेण निहता युद्धे गताः सवर्गं न संशयः"
22,"लॊकेषु पाण्डवाश चैव गताः खयातिं दविजॊत्तम
एतत ते सर्वम आख्यातं यन मां तवं परिपृच्छसि"
