1,"[ज]
ते तथा पुरुषव्याघ्रा निहत्य बकराक्षसम
अत ऊर्ध्वं ततॊ बरह्मन किम अकुर्वत पाण्डवाः"
2,"[वै]
तत्रैव नयवसन राजन निहत्य बकराक्षसम
अधीयानाः परं बरह्म बराह्मणस्य निवेशने"
3,"ततः कतिपयाहस्य बराह्मणः संशितव्रतः
परतिश्रयार्थं तद वेश्म बराह्मणस्याजगाम ह"
4,"स सम्यक पूजयित्वा तं विद्वान विप्रर्षभस तदा
ददौ परतिश्रयं तस्मै सदा सर्वातिथि वरती"
5,"ततस ते पाण्डवाः सर्वे सह कुन्त्या नरर्षभाः
उपासां चक्रिरे विप्रं कथयानं कथास तदा"
6,"कथयाम आस देशान स तीर्थानि विविधानि च
राज्ञां च विविधाश चर्याः पुराणि विविधानि च"
7,"स तत्राकथयद विप्रः कथान्ते जनमेजय
पाञ्चालेष्व अद्भुताकारं याज्ञसेन्याः सवयंवरम"
8,"धृष्टद्युम्नस्य चॊत्पत्तिम उत्पत्तिं च शिखण्डिनः
अयॊनिजत्वं कृष्णाया दरुपदस्य महामखे"
9,"तद अद्भुततमं शरुत्वा लॊके तस्य महात्मनः
विस्तरेणैव पप्रच्छुः कथां तां पुरुषर्षभाः"
10,"कथं दरुपदपुत्रस्य धृष्टद्युम्नस्य पावकात
वेदिमध्याच च कृष्णायाः संभवः कथम अद्भुतः"
11,"कथं दरॊणान महेष्वासात सर्वाण्य अस्त्राण्य अशिक्षत
कथं परियसखायौ तौ भिन्नौ कस्य कृतेन च"
12,"एवं तैश चॊदितॊ राजन स विप्रः पुरुषर्षभैः
कथयाम आस तत सर्वं दरौपदी संभवं तदा"
