1,"[य]
पितामहेशाय विभॊ नामान्य आचक्ष्व शम्भवे
बभ्रवे विश्वमायाय महाभाग्यं च तत्त्वतः"
2,"[भ]
सुरासुरगुरॊ देव विष्णॊ तवं वक्तुम अर्हसि
शिवाय विश्वरूपाय यन मां पृच्छद युधिष्ठिरः"
3,"नाम्नां सहस्रं देवस्य तण्डिना बरह्मयॊनिना
निवेदितं बरह्मलॊके बरह्मणॊ यत पुराभवत"
4,"दवैपायनप्रभृतयस तथैवेमे तपॊधनाः
ऋषयः सुव्रता दान्ताः शृण्वन्तु गदतस तव"
5,"धरुवाय नन्दिने हॊत्रे गॊप्त्रे विश्वसृजे ऽगनये
महाभाग्यं विभॊ बरूहि मुण्डिने ऽथ कपर्दिने"
6,"[वासुदेव]
न गतिः कर्मणां शक्या वेत्तुम ईशस्य तत्त्वतः"
7,"हिरण्यगर्भप्रमुखा देवाः सेन्द्रा महर्षयः
न विदुर यस्य निधनम आधिं वा सूक्ष्मदर्शिनः
स कथं नरमात्रेण शक्यॊ जञातुं सतां गतिः"
8,"तस्याहम असुरघ्नस्य कांश चिद भगवतॊ गुणान
भवतां कीर्तयिष्यामि वरतेशाय यथातथम"
9,"[व]
एवम उक्त्वा तु भगवान गुणांस तस्य महात्मनः
उपस्पृश्य शुचिर भूवा कथयाम आस धीमतः"
10,"[व]
शुश्रूषध्वं बराह्मणेन्द्रास तवं च तात युधिष्ठिर
तवं चापगेय नामानि निशामय जगत्पतेः"
11,"यद अवाप्तं च मे पूर्वं साम्ब हेतॊः सुदुष्करम
यथा च भगवान दृष्टॊ मया पूर्वं समाधिना"
12,"शम्बरे निहते पूर्वं रौक्मिणेयेन धीमता
अतीते दवादशे वर्षे जाम्बवत्य अब्रवीद धि माम"
13,"परद्युम्न चारुदेष्णादीन रुक्मिण्या वीक्ष्य पुत्रकान
पुत्रार्थिनी माम उपेत्य वाक्यम आह युधिष्ठिर"
