1,"[य]
ये च धर्मम असूयन्ति ये चैनं पर्युपासते
बरवीतु भगवान एतत कव ते गच्छन्ति तादृशाः"
2,"[भ]
रजसा तमसा चैव समवस्तीर्ण चेतसः
नरकं परतिपद्यन्ते धर्मविद्वेषिणॊ नराः"
3,"ये तु धर्मं महाराज सततं पर्युपासते
सत्यार्जव पराः सन्तस ते वै सवर्गभुजॊ नराः"
4,"धर्म एव रतिस तेषाम आचार्यॊपासनाद भवेत
देवलॊकं परपद्यन्ते ये धर्मं पर्युपासते"
5,"मनुष्या यदि वा देवाः शरीरम उपताप्य वै
धर्मिणः सुखम एधन्ते लॊभद्वेषविवर्जिताः"
6,"परथमं बरह्मणः पुत्रं धर्मम आहुर मनीषिणः
धर्मिणः पर्युपासन्ते फलं पक्वम इवाशयः"
7,"[य]
असितां कीदृशं रूपं साधवः किं च कुर्वते
बरवीतु मे भवान एतत सन्तॊ ऽसन्तश च कीदृशाः"
8,"[भ]
दुराचाराश च दुर्धर्षा दुर्मुखाश चाप्य असाधवः
साधवः शीलसंपन्नाः शिष्टाचारस्य लक्षणम"
9,"राजमार्गे गवां मध्ये गॊष्ठमध्ये च धर्मिणः
नॊपसेवन्ति राजेन्द्र सर्गं मूत्र पुरीषयॊः"
10,"पञ्चानाम अशनं दत्त्वा शेषम अश्नन्ति साधवः
न जल्पन्ति च भुञ्जाना न निद्रान्त्य आर्द्र पाणयः"
11,"चित्रभानुम अनड्वाहं देवं गॊष्ठं चतुष्पथम
बराह्मणं धार्मिकं चैत्यं ते कुर्वन्ति परदक्षिणम"
12,"वृद्धानां भारतप्तानां सत्रीणां बालातुरस्य च
बराह्मणानां गवां राज्ञां पन्थानं ददते च ते"
13,"अतिथीनां च सर्वेषां परेष्याणां सवजनस्य च
तथा शरण कामानां गॊप्ता सत्यात सवागत परदः"
14,"सायंप्रातर मनुष्याणाम अशनं देवनिर्मितम
नान्तरा भॊजनं दृष्टम उपवासविधिर हि सः"
15,"लॊम काले यथा वह्निः कालम एव परतीक्षते
ऋतुकाले तथा नारी ऋतम एव परतीक्षते
न चान्यां गच्छते यस तु बरह्मचर्यं हि तत समृतम"
16,"अमृतं बराह्मणा गाव इत्य एतत तरयम एकतः
तस्माद गॊब्राह्मणं नित्यम अर्चयेत यथाविधि"
17,"यजुषा संस्कृतं मांसम उपभुञ्जन न दुष्यति
पृष्ठमांसं वृथा मांसं पुत्रमांसं च तत समम"
18,"सवदेशे परदेशे वाप्य अतिथिं नॊपवासयेत
कर्म वै सफलं कृत्वा गुरूणां परतिपादयेत"
19,"गुरुभ्य आसनं देयम अभिवाद्याभिपूज्य च
गुरून अभ्यर्च्य वर्धन्ते आयुषा यशसा शरिया"
20,"वृद्धान नातिवदेज जातु न च संप्रेषयेद अपि
नासीनः सयात सथितेष्व एवम आयुर अस्य न रिष्यते"
21,"न नग्नाम ईक्षते नारीं न विद्वान पुरुषान अपि
मैथुनं सततं गुप्तम आहारं च समाचरेत"
22,"तीर्थानां गुररस तीर्थं शुचीनां हृदयं शुचि
दर्शनानां परं जञानं संतॊषः परमं सुखम"
23,"सायंप्रातश च वृद्धानां शृणुयात पुष्कला गिरः
शरुतम आप्नॊति हि नरः सततं वृद्धसेवया"
24,"सवाध्याये भॊजने चैव दक्षिणं पाणिम उद्धरेत
यच्छेद वान मनसी नित्यम इन्द्रियाणां च विभ्रमम"
25,"संस्कृतं पायसं नित्यं यवागूं कृसरं हविः
अष्टकाः पितृदैवत्या वृद्धानाम अभिपूजनम"
26,"शमश्रुकर्मणि मङ्गल्यं कषुतानाम अभिनन्दनम
वयाधितानां च सर्वेषाम आयुषः परतिनन्दनम"
27,"न जातु तवम इति बरूयाद आपन्नॊ ऽपि महत्तरम
तवं कारॊ वा वधॊ वेति विद्वत्सु न विशिष्यते
अवराणां समानानां शिष्याणां च समाचरेत"
28,"पापम आचक्षते नित्यं हृदयं पापकर्मिणाम
जञानपूर्वं विनश्यन्ति गूहमाना महाजने"
29,"जञानपूर्वं कृतं कर्मच छादयन्ते हय असाधवः
न मां मनुष्याः पश्यन्ति न मां पश्यन्ति देवताः
पापेनाभिहतः पापः पापम एवाभिजायते"
30,"यथा वार्धुषिकॊ वृद्धिं देहभेदे परतीक्षते
धर्मेणापिहितं पापं धर्मम एवाभिवर्धयेत"
31,"यथा लवणम अम्भॊभिर आप्लुतं परविलीयते
परायश्चित्त हतं पापं तथा सद्यः परणश्यति"
32,"तस्मात पापं न गूहेत गूहमानं विवर्धते
कृत्वा तु साधुष्व आख्येयं ते तत परशमयन्त्य उत"
33,"आशया संचितं दरव्यं यत काले नॊपभुज्यते
अन्ये चैतत परपद्यन्ते वियॊगे तस्य देहिनः"
34,"मानसं सर्वभूतानां धर्मम आहुर मनीषिणः
तस्मात सर्वाणि भूतानि धर्मम एव समासते"
35,"एक एव चरेद धर्मं न धर्मध्वजिकॊ भवेत
धर्मवाणिजका हय एते ये धर्मम उपभुञ्जते"
36,"अर्चेद देवान अदम्भेन सेवेतामायया गुरून
निधिं निदध्यात पारत्र्यं यात्रार्थं दानशब्दितम"
