1,"[य]
यौ तु सयातां चरणेनॊपपन्नौ; यौ विद्यया सदृशौ जन्मना च
ताभ्यां दानं कतरस्मै विशिष्टम; अयाचमानाय च याचते च"
2,"[भ]
शरेयॊ वै याचतः पार्थ दत्तम आहुर अयाचते
अर्हत तमॊ वै धृतिमान कृपणाद अधृतात्मनः"
3,"कषत्रियॊ रक्षणधृतिर बराह्मणॊ ऽनर्थना धृतिः
बराह्मणॊ धृतिमान विद्वान देवान परीणाति तुष्टिमान"
4,"याच्ञाम आहुर अनीशस्य अभिहारं च भारत
उद्वेजयति याचन हि सदा भूतानि दस्युवत"
5,"मरियते याचमानॊ वै तम अनु मरियते ददत
ददत संजीवयत्य एनम आत्मानं च युधिष्ठिर"
6,"आनृशंस्यं परॊ धर्मॊ याचते यत परदीयते
अयाचतः सीदमानान सर्वॊपायैर निमन्त्रय"
7,"यदि वै तादृशा राष्ट्रे वसेयुस ते दविजॊत्तमाः
भस्मच्छन्नान इवाग्नींस तान बुध्येथास तवं परयत्नतः"
8,"तपसा दीप्यमानास ते दहेयुः पृथिवीम अपि
पूज्या हि जञानविज्ञानतपॊ यॊगसमन्विताः"
9,"तेभ्यः पूजां परयुञ्जीथा बराह्मणेभ्यः परंतप
ददद बहुविधान दायान उपच्छन्दान अयाचताम"
10,"यद अग्निहॊत्रे सुहुते सायंप्रातर भवेत फलम
विद्या वेद वरतवति तद दानफलम उच्यते"
11,"विद्या वेद वरतस्नातान अव्यपाश्रय जीविनः
गूढस्वाध्यायतपसॊ बराह्मणान संशितव्रतान"
12,"कृतैर आवसथैर हृद्यैः स परेष्यैः स परिच्छदैः
निमन्त्रयेथाः कौन्तेय कामैश चान्यैर दविजॊत्तमान"
13,"अपि ते परतिगृह्णीयुः शरद्धा पूतं युधिष्ठिर
कार्यम इत्य एव मन्वाना धर्मज्ञाः सूक्ष्मदर्शिनः"
14,"अपि ते बराह्मणा भुक्त्वा गताः सॊद्धरणान गृहान
येषां दाराः परतीक्षन्ते पर्जन्यम इव कर्षकाः"
15,"अन्नानि परातःसवने नियता बरह्मचारिणः
बराह्मणास तातभुञ्जानास तरेताग्नीन परीणयन्तु ते"
16,"माध्यंदिनं ते सवनं ददतस तात वर्तताम
गा हिरण्यानि वासांसि तेनेन्द्रः परीयतां तव"
17,"तृतीयं सवनं तत ते वैश्वदेवं युधिष्ठिर
यद देवेभ्यः पितृभ्यश च विप्रेभ्यश च परयच्छसि"
18,"अहिंसा सर्वभूतेभ्यः संविभागश च सर्वशः
दमस तयागॊ धृतिः सत्यं भवत्व अवभृथाय ते"
19,"एष ते विततॊ यज्ञः शरद्धा पूतः स दक्षिणः
विशिष्टः सर्वयज्ञेभ्यॊ नित्यं तात परवर्तताम"
