1,"[य]
भवान एतादृशॊ लॊके वेदवेदाङ्गपारगः
बरूहि किं कुर्वतः कर्म भवेद गतिर अनुत्तमा"
2,"[सर्प]
पात्रे दत्त्वा परियाण्य उक्त्वा सत्यम उक्त्वा च भारत
अहिंसा निरतः सवर्गं गच्छेद इति मतिर मम"
3,"[य]
दानाद वा सर्पसत्याद वा किम अतॊ गुरु दृश्यते
अहिंसा परिययॊश चैव गुरुलाघवम उच्यताम"
4,"[सर्प]
दाने रतत्वं सत्यं च अहिंसा परियम एव च
एषां कार्यगरीयस्त्वाद दृश्यते गुरुलाघवम"
5,"कस्माच चिद दानयॊगाद धि सत्यम एव विशिष्यते
सत्यवाक्याच च राजेन्द्र किं चिद दानं विशिष्यते"
6,"एवम एव महेष्वास परियवाक्यान महीपते
अहिंसा दृश्यते गुर्वी ततश च परियम इष्यते"
7,"एवम एतद भवेद राजन कार्यापेक्षम अनन्तरम
यद अभिप्रेतम अन्यत ते बरूहि यावद बरवीम्य अहम"
8,"[य]
कथं सवर्गे गतिः सर्पकर्मणां च फलं धरुवम
अशरीरस्य दृश्येत विषयांश च बरवीहि मे"
9,"[सर्प]
तिस्रॊ वै गतयॊ राजन परिदृष्टाः सवकर्मभिः
मानुष्यं सवर्गवासश च तिर्यग्यॊनिश च तत तरिधा"
10,"तत्र वै मानुषाल लॊकाद दानादिभिर अतन्द्रितः
अहिंसार्थ समायुक्तैः कारणैः सवर्गम अश्नुते"
11,"विपरीतैश च राजेन्द्र कारणैर मानुषॊ भवेत
तिर्यग्यॊनिस तथा तात विशेषश चात्र वक्ष्यते"
12,"कामक्रॊधसमायुक्तॊ हिंसा लॊभसमन्वितः
मनुष्यत्वात परिभ्रष्टस तिर्यग्यॊनौ परसूयते"
13,"तिर्यग्यॊन्यां पृथग्भावॊ मनुष्यत्वे विधीयते
गवादिभ्यस तथाश्वेभ्यॊ देवत्वम अपि दृश्यते"
14,"सॊ ऽयम एता गतीः सर्वा जन्तुश चरति कार्यवान
नित्ये महति चात्मानम अवस्थापयते नृप"
15,"जातॊ जातश च बलवान भुङ्क्ते चात्मा स देहवान
फलार्थस तात निष्पृक्तः परजा लक्षणभावनः"
16,"[य]
शब्दे सपर्शे च रूपे च तथैव रसगन्धयॊः
तस्याधिष्ठानम अव्यग्रं बरूहि सर्पयथातथम"
