1,"[वय]
धृतराष्ट्र महाप्राज्ञ निबॊध वचनं मम
वक्ष्यामि तवा कौरवाणां सर्वेषां हितम उत्तमम"
2,"न मे परियं महाबाहॊ यद गताः पाण्डवा वनम
निकृत्या निर्जिताश चैव दुर्यॊधन वशानुगैः"
3,"ते समरन्तः परिक्लेशान वर्षे पूर्णे तरयॊदशे
विमॊक्ष्यन्ति विषं करुद्धाः करवेयेषु भारत"
4,"तद अयं किं नु पापात्मा तव पुत्रः सुमन्दधीः
पाण्डवान नित्यसंक्रुद्धॊ राज्यहेतॊर जिघांसति"
5,"वार्यतां साध्व अयं मूढः शमं गच्छतु ते सुतः
वनस्थांस तान अयं हन्तुम इच्छन पराणैर विमॊक्ष्यते"
6,"यथाह विदुरः पराज्ञॊ यथा भीष्मॊ यथा वयम
यथा कृपश च दरॊणश च तथा साधु विधीयताम"
7,"विग्रहॊ हि महाप्राज्ञ सवजनेन विगर्हितः
अधार्म्यम अयशस्यं च मा राजन परतिपद्यथाः"
8,"समीक्षा यादृशी हय अस्य पाण्डवान परति भारत
उपेक्ष्यमाणा सा राजन हमान्तम अनयं सपृशेत"
9,"अथ वायं सुमन्दात्मा वनं गच्छतु ते सुतः
पाण्डवैः सहितॊ राजन्न एक एवासहाय वान"
10,"ततः संसर्गजः सनेहः पुत्रस्य तव पाण्डवैः
यदि सयात कृतकार्यॊ ऽदय भवेस तवं मनुजेश्वर"
11,"अथ वा जायमानस्य यच छीलम अनुजायते
शरूयते तन महाराज नामृतस्य अपसर्पति"
12,"कथं वा मन्यते भीष्मॊ दरॊणॊ वा विदुरॊ ऽपि वा
भवान वात्र कषमं कार्यं पुरा चार्थॊ ऽतिवर्तते"
