1,"[ष]
यां तवम एतां शरियं दृष्ट्वा पाण्डुपुत्रे युधिष्ठिरे
तप्यसे तां हरिष्यामि दयूतेनाहूयतां परः"
2,"अगत्वा संशयम अहम अयुद्ध्वा च चमूमुखे
अक्षान कषिपन्न अक्षतः सन विद्वान अविदुषॊ जये"
3,"गलहान धनूंसि मे विद्धि शरान अक्षांश च भारत
अक्षाणां हृदयं मे जयां रथं विद्धि ममास्तरम"
4,"[द]
अयम उत्सहते राजञ शरियम आहर्तुम अक्षवित
दयूतेन पाण्डुपुत्रेभ्यस तत तुभ्यं तात रॊचताम"
5,"[ध]
सथितॊ ऽसमि शासने भरातुर विदुरस्य महात्मनः
तेन संगम्य वेत्स्यामि कार्यस्यास्य विनिश्चयम"
6,"[द]
विहनिष्यति ते बुद्धिं विदुरॊ मुक्तसंशयः
पाण्डवानां हिते युक्तॊ न तथा मम कौरव"
7,"नारभेत परसामर्थ्यात पुरुषः कार्यम आत्मनः
मतिसाम्यं दवयॊर नास्ति कार्येषु कुरुनन्दन"
8,"भयं परिहरन मन्द आत्मानं परिपालयन
वर्षासु कलिन्नकटवत तिष्ठन्न एवावसीदति"
9,"न वयाधयॊ नापि यमः शरेयः पराप्तिं परतीक्षते
यावद एव भवेत कल्पस तावच छरेयॊ समाचरेत"
10,"[ध]
सर्वथा पुत्रबलिभिर विग्रहं ते न रॊचये
वैरं विकारं सृजति तद वै शस्त्रम अनायसम"
11,"अनर्थम अर्थं मन्यसे राजपुत्र; संग्रन्थनं कलहस्यातिघॊरम
तद वै परवृत्तं तु यथा कथं चिद; विमॊक्षयेच चाप्य असि सायकांश च"
12,"[दुर]
दयूते पुराणैर वयवहारः परनीतस; तत्रात्ययॊ नास्ति न संप्रहारः
तद रॊचतां शकुनेर वाक्यम अद्य सभां; कषिप्रं तवम इहाज्ञापयस्व"
13,"सवर्गद्वारं दीव्यतां नॊ विशिष्टं; तद वर्तिनां चापि तथैव युक्तम
भवेद एवं हय आत्मना तुल्यम एव; दुरॊदरं पाण्डवैस तवं कुरुष्व"
14,"[धृ]
वाक्यं न मे रॊचते यत तवयॊक्तं; यत ते परियं तत करियतां नरेन्द्र
पश्चात तप्यसे तद उपाक्रम्य वाक्यं; न हीदृशं भावि वचॊ हि धर्म्यम"
15,"दृष्टं हय एतद विदुरेनैवम एव; सर्वं पूर्वं बुद्धिविद्यानुगेन
तद एवैतद अवशस्याभ्युपैति; महद भयं कषत्रिय बीजघाति"
16,"[व]
एवम उक्त्वा धृतरास्थ्रॊ मनीषी; दैवं मत्वा परमं दुस्तरं च
शशासॊच्चैः पुरुषान पुत्र वाक्ये; सथितॊ राजा दैवसंमूढचेताः"
17,"सहस्रस्तम्भां हेमवैडूर्य चित्रां; शतद्वारां तॊरणस्फाटि शृङ्गाम
सभाम अग्र्यां करॊशमात्रायतां; मे तद विस्ताराम आशु कुर्वन्तु युक्ताः"
18,"शरुत्वा तस्य तवरिता निर्विशङ्काः; पराज्ञा दक्षास तां तथा चक्रुर आशु
सर्वद्रव्याण्य उपजह्रुः सभायां; सहस्रशः शिल्पिनश चापि युक्ताः"
19,"कालेनाल्पेनाथ निष्ठां गतां; तां सभां रम्यां बहुरत्नां विचित्राम
चित्रैर हेमैर आसनैर अभ्युपेताम; आचख्युस ते तस्य राज्ञः परतीताः"
20,"ततॊ विद्वान विदुरं मन्त्रिमुख्यम; उवाचेदं धृतराष्ट्रॊ नरेन्द्रः
युधिष्ठिरं राजपुत्रं हि गत्वा; मद्वाक्येन कषिप्रम इहानयस्व"
21,"सभेयं मे बहुरत्ना विचित्रा; शय्यासनैर उपपन्ना महार्हैः
सा दृश्यतां भरातृभिः सार्धम एत्य; सुहृद दयूतं वर्तताम अत्र चेति"
22,"मतम आज्ञाय पुत्रस्य धृतराष्ट्रॊ नराधिपः
मत्वा च दुस्तरं दैवम एतद राजा चकार ह"
23,"अन्यायेन तथॊक्तस तु विदुरॊ विदुषां वरः
नाभ्यनन्दद वचॊ भरातुर वचनं चेदम अब्रवीत"
24,"नाभिनन्दामि नृपते परैषम एतं; मैवं कृथाः कुलनाशाद बिभेमि
पुत्रैर भिन्नैः कलहस ते धरुवं सयाद; एतच छङ्के दयूतकृते नरेन्द्र"
25,"[ध]
नेह कषत्तः कलहस तप्स्यते मां; न चेद दैवं परतिलॊमं भविष्यत
धात्रा तु दिष्टस्य वशे किलेदं सर्वं; जगच चेष्टति न सवतन्त्रम"
26,"तद अद्य विदुर पराप्य राजानं मम शासनात
कषिप्रम आनय दुर्धर्षं कुन्तीपुत्रं युधिष्ठिरम"
