1,"[वैषम्पायन]
परकृतीनां तु तद वाक्यं देशकालॊपसंहितम
शरुत्वा युधिष्ठिरॊ राजाथॊत्तरं परत्यभाषत"
2,"धन्याः पाण्डुसुता लॊके येषां बराह्मणपुंगवाः
तथ्यान वाप्य अथ वातथ्यान गुणान आहुः समागताः"
3,"अनुग्राह्या वयं नूनं भवताम इति मे मतिः
यत्रैवं गुणसंपन्नान अस्मान बरूथ विमत्सराः"
4,"धृतराष्ट्रॊ महाराजः पिता नॊ दैवतं परम
साशने ऽसय परिये चैव सथेयं मत्प्रिय काङ्क्षिभिः"
5,"एतदर्थं हि जीवामि कृत्वा जञातिवधं महत
अस्य शुश्रूषणं कार्यं मया नित्यम अतन्द्रिणा"
6,"यदि चाहम अनुग्राह्यॊ भवतां सुहृदां ततः
धृतराष्ट्रे यथापूर्वं वृत्तिं वर्तितुम अर्हथ"
7,"एष नाथॊ हि जगतॊ भवतां च मया सह
अस्यैव पृथिवी कृत्स्ना पाण्डवाः सर्व एव च
एतन मनसि कर्तव्यं भवद्भिर वचनं मम"
8,"अनुगम्य च राजानं यथेष्टं गम्यताम इति
पौरजानपदान सर्वान विसृज्य कुरुनन्दनः
यौवराज्येन कौरव्यॊ भीमसेनम अयॊजयत"
9,"मन्त्रे च निश्चये चैव षाङ्गुण्यस्य च चिन्तने
विदुरं बुद्धिसंपन्नं परीतिमान वै समादिशत"
10,"कृताकृत परिज्ञाने तथाय वययचिन्तने
संजयं यॊजयाम आस ऋद्धम ऋद्धैर गुणैर युतम"
11,"बलस्य परिमाणे च भक्त वेतनयॊस तथा
नकुलं वयादिशद राजा कर्मिणाम अन्ववेक्षणे"
12,"परचक्रॊपरॊधे च दृप्तानां चावमर्दने
युधिष्ठिरॊ महाराजः फल्गुनं वयादिदेश ह"
13,"दविजानां वेद कार्येषु कार्येष्व अन्येषु चैव हि
धौम्यं पुरॊधसां शरेष्ठं वयादिदेश परंतपः"
14,"सहदेवं समीपस्थं नित्यम एव समादिशत
तेन गॊप्यॊ हि नृपतिः सर्वावस्थॊ विशां पते"
15,"यान यान अमन्यद यॊग्यांश च येषु येष्व इह कर्मसु
तांस तांस तेष्व एव युयुजे परीयमाणॊ महीपतिः"
16,"विदुरं संजयं चैव युयुत्सुं च महामतिम
अब्रवीत परवीर घनॊ धर्मात्मा धर्मवत्सलः"
17,"उत्थायॊत्थाय यत कार्यम अस्य राज्ञः पितुर मम
सर्वं भवद्भिः कर्तव्यम अप्रमत्तैर यथातथम"
18,"पौरजानपदानां च यानि कार्याणि नित्यशः
राजानं समनुज्ञाप्य तानि कार्याणि धर्मतः"
