1,"[य]
शॊकाद दुःखाच च मृत्यॊश च तरस्यन्ति परानिनः सदा
उभयं मे यथा न सयात तन मे बरूहि पितामह"
2,"[भी]
अत्रैवॊदाहरन्तीमम इतिहासं पुरातनम
नारदस्य च संवादं समङ्गस्य च भारत"
3,"[नारद]
उरसेव परनमसे बाहुभ्यां तरसीव च
संप्रहृष्टमना नित्यं विशॊक इव लक्ष्यसे"
4,"उद्वेगं नेह ते किं चित सुसूक्ष्मम अपि लक्षये
नित्यतृप्त इव सवस्थॊ बालवच च विचेष्टसे"
5,"[समन्ग]
भूतं भव्यं भविष्यच च सर्वं सत्त्वेषु मानद
तेषां तत्त्वानि जानामि ततॊ न विमना हय अहम"
6,"उपक्रमान अहं वेद पुनर एव फलॊदयान
लॊके फलानि चित्राणि ततॊ न विमना हय अहम"
7,"अगाधाश चाप्रतिष्ठाश च गतिमन्तश च नारद
अन्धा जदाश च जीवन्ति पश्यास्मान अपि जीवतः"
8,"विहितेनैव जीवन्ति अरॊगाङ्गा दिवौकसः
बलवन्तॊ ऽबलाश चैव तद्वद अस्मान सभाजय"
9,"सहस्रिणश च जीवन्ति जीवन्ति शतिनस तथा
शाकेन चान्ये जीवन्ति पश्यास्मान अपि जीवतः"
10,"यदा न शॊचेमहि किं नु न सयाद; धर्मेण वा नारद कर्मणा वा
कृतान्तवश्यानि यदा सुखानि; दुःखानि वा यन न विधर्षयन्ति"
11,"यस्मै परज्ञां कथयन्ते मनुष्याः; परज्ञा मूलॊ हीन्द्रियाणां परसादः
मुह्यन्ति शॊचन्ति यदेन्द्रियाणि; परज्ञा लाभॊ नास्ति मूढेन्द्रियस्य"
12,"मूढस्य दर्पः स पुनर मॊह एव; मूढस्य नायं न परॊ ऽसति लॊकः
न हय एव दुःखानि सदा भवन्ति; सुखस्य वा नित्यशॊ लाभ एव"
13,"भावात्मकं संपरिवर्तमानं; न मादृशः संज्वरं जातु कुर्यात
इष्टान भॊगान नानुरुध्येत सुखं वा; न चिन्तयेद दुःखम अभ्यागतं वा"
14,"समाहितॊ न सपृहयेत परेषां; नाना गतं नाभिनन्देत लाभम
न चापि हृष्येद विपुले ऽरथलाभे; तथार्थ नाशे च न वै विषीदेत"
15,"न बान्धवा न च वित्तं न कौली; न च शरुतं न च मन्त्रा न वीर्यम
दुःखात तरातुं सर्व एवॊत्सहन्ते; परत्र शीले न तु यान्ति शान्तिम"
16,"नास्ति बुद्धिर अयुक्तस्य नायॊगाद विद्यते सुखम
धृतिश च दुःखत्यागश चाप्य उभयं नः सुखॊदयम"
17,"परियं हि हर्षजननं हर्ष उत्सेकवर्धनः
उत्सेकॊ नरकायैव तस्मात तं संत्यजाम्य अहम"
18,"एताञ शॊकभयॊत्सेकान मॊहनान सुखदुःखयॊः
पश्यामि साक्षिवल लॊके देहस्यास्य विचेष्टनात"
19,"अर्थकामौ परित्यज्य विशॊकॊ विगतज्वरः
तृष्णा मॊहौ तु संत्यज्य चरामि पृथिवीम इमाम"
20,"न मृत्युतॊ न चाधर्मान न लॊभान न कुतश चन
पीतामृतस्येवात्यन्तम इह चामुत्र वाभयम"
21,"एतद बरह्मन विजानामि महत कृत्वा तपॊ ऽवययम
तेन नारद संप्राप्तॊ न मां शॊकः परबाधते"
