1,"[य]
कर्माण्य उक्तानि युष्माभिर यानि तानि करिष्यथ
मम चापि यथाबुद्धिरुचितानि विनिश्चयात"
2,"पुरॊहितॊ ऽयम अस्माकम अग्निहॊत्राणि रक्षतु
सूदपौरॊगवैः सार्धं दरुपदस्य निवेशने"
3,"इन्द्रसेन मुखाश चेमे रथान आदाय केवलान
यान्तु दवारवतीं शीघ्रम इति मे वर्तते मतिः"
4,"इमाश च नार्यॊ दरौपद्याः सर्वशः परिचारिकाः
पाञ्चालान एव गच्छन्तु सूदपौरॊगवैः सह"
5,"सर्वैर अपि च वक्तव्यं न परज्ञायन्त पाण्डवाः
गता हय अस्मान अपाकीर्य सर्वे दवैतवनाद इति"
6,"विदिते चापि वक्तव्यं सुहृद्भिर अनुरागतः
अतॊ ऽहम अपि वक्ष्यामि हेतुमात्रं निबॊधत"
7,"हन्तेमां राजवसतिं राजपुत्रा बरवीमि वः
यथा राजकुलं पराप्य चरन परेष्यॊ न रिष्यति"
8,"दुर्वसं तव एव कौरव्या जानता राजवेश्मनि
अमानितैः सुमानार्हा अज्ञातैः परिवत्सरम"
9,"दिष्ट दवारॊ लभेद दवारं न च राजसु विश्वसेत
तद एवासनम अन्विच्छेद यत्र नाभिषजेत परः"
10,"नास्य यानं न पर्यङ्कं न पीठं न जगं रथम
आरॊहेत संमतॊ ऽसमीति स राजवसतिं वसेत"
11,"अथ यत्रैनम आसीनं शङ्केरन दुष्टचारिणः
न तत्रॊपविशेज जातु स राजवसतिं वसेत"
12,"न चानुशिष्येद राजानम अपृच्छन्तं कदा चन
तूष्णीं तव एनम उपासीत काले समभिपूजयन"
13,"असूयन्ति हि राजानॊ जनान अनृतवादिनः
तथैव चावमन्यन्ते मन्त्रिणं वादिनं मृषा"
14,"नैषां दारेषु कुर्वीत मैत्रीं पराज्ञः कथं चन
अन्तःपुर चरा ये च दवेष्टि यानहिताश च ये"
15,"विदिते चास्य कुर्वीत कर्याणि सुलघून्य अपि
एवं विचरतॊ राज्ञॊ न कषतिर जायते कव चित"
16,"यत्नाच चॊपचरेद एनम अग्निवद देववच च ह
अनृतेनॊपचीर्णॊ हि हिंस्याद एनम असंशयम"
17,"यच च भर्तानुयुञ्जीत तद एवाभ्यनुवर्तयेत
परमादम अवलेहां च कॊपं च परिवर्जयेत"
18,"समर्थनासु सर्वासु हितं च परियम एव च
संवर्णयेत तद एवास्य परियाद अपि हितं वदेत"
19,"अनुकूलॊ भवेच चास्य सर्वार्थेषु कथासु च
अप्रियं चाहितं यत सयात तद अस्मै नानुवर्णयेत"
20,"नाहम अस्य परियॊ ऽसमीति मत्वा सेवेत पण्डितः
अप्रमत्तश च यत्तश च हितं कुर्यात परियं च यत"
21,"नास्यानिष्टानि सेवेत नाहितैः सह संवसेत
सवस्थानान न विकम्पेत स राजवसतिं वसेत"
