1,"[धृ]
उपप्लव्याद इह कषत्तर उपयातॊ जनार्दनः
वृकस्थले निवसति स च परातर इहैषति"
2,"आहुकानाम अधिपतिः पुरॊगः सर्वसात्वताम
महामना महावीर्यॊ महामात्रॊ जनार्दनः"
3,"सफीतस्य वृष्णिवंशस्य भर्ता गॊप्ता च माधवः
तरयाणाम अपि लॊकानां भगवान परपितामहः"
4,"वृष्ण्यन्धकाः सुमनसॊ यस्य परज्ञाम उपासते
आदित्या वसवॊ रुद्रा यथाबुद्धिं बृहस्पतेः"
5,"तस्मै पूजां परयॊक्ष्यामि दाशार्हाय महात्मने
परत्यक्षं तव धर्मज्ञ तन मे कथयतः शृणु"
6,"एकवर्णैः सुकृष्णाङ्गैर बाह्लिजातैर हयॊत्तमैः
चतुर्युक्तान रथांस तस्मै रौक्मान दास्यामि षॊडश"
7,"नित्यप्रभिन्नान मातङ्गान ईषा दन्तान परहारिणः
अष्टानुचरम एकैकम अष्टौ दास्यामि केशवे"
8,"दासीनाम अप्रजातानां शुभानां रुक्मवर्चसाम
शतम अस्मै परदास्यामि दासानाम अपि तावतः"
9,"आविकं भहु सुस्पर्शं पार्वतीयैर उपाहृतम
तद अप्य अस्मै परदास्यामि सहस्राणि दशाष्ट च"
10,"अजिनानां सहस्राणि चीन देशॊद्भवानि च
तान्य अप्य अस्मै परदास्यामि यावद अर्हति केशवः"
11,"दिवारात्रौ च भात्य एष सुतेजा विमलॊ मणिः
तम अप्य अस्मै परदास्यामि तम अप्य अर्हति केशवः"
12,"एकेनापि पतत्य अह्ना यॊजनानि चतुर्दश
यानम अश्वतरी युक्तं दास्ये तस्मै तद अप्य अहम"
13,"यावन्ति वाहनान्य अस्य यावन्तः पुरुषाश च ते
ततॊ ऽषट गुणम अप्य अस्मै भॊज्यं दास्याम्य अहं सदा"
14,"मम पुत्राश च पौत्राश च सर्वे दुर्यॊधनाद ऋते
परत्युद्यास्यन्ति दाशार्हं रथैर मृष्टैर अलंकृताः"
15,"सवलंकृताश च कल्याण्यः पादैर एव सहस्रशः
वार मुख्या महाभागं परयुद्यास्यन्ति केशवम"
16,"नगराद अपि याः काश चिद गमिष्यन्ति जनार्दनम
दरष्टुं कन्याश च कल्याण्यस ताश च यास्यन्त्य अनावृताः"
17,"सस्त्री पुरुषबालं हि नगरं मधुसूदनम
उदीक्षते महात्मानं भानुमन्तम इव परजाः"
18,"महाध्वजपताकाश च करियन्तां सर्वतॊदिशम
जलावसिक्तॊ विरजाः पन्थास तस्येति चान्वशात"
19,"दुःशासनस्य च गृहं दुर्यॊधन गृहाद वरम
तद अस्य करियतां कषिप्रं सुसंमृष्टम अलंकृतम"
20,"एतद धि रुचिर आकारैः परासादैर उपशॊभितम
शिवं च रमणीयं च सर्वर्तुसु महाधनम"
21,"सर्वम अस्मिन गृहे रत्नं मम दुर्यॊधनस्य च
यद यद अर्हेत स वार्ष्णेयस तत तद देयम असंशयम"
